split,variant,family,family_label,removed_features,n_removed_features,mae,rmse,direction_acc,pred_real_corr,train_mae,train_rmse,n_train_rows,n_test_rows,net_ann_return,net_ann_vol,net_sharpe,net_sortino,net_cumulative_return,net_max_drawdown,turnover_total,tc_total,n_reb
split_011_2017-09-28_2019-12-30,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.024687452241778374,0.032153766602277756,0.44841269841269843,-0.032887722046577875,0.027375396341085434,0.040058813989162445,2016,252,0.156200552213128,0.07830963639464684,1.8924921061961952,2.7685797737158593,0.036951139341019346,-0.016883407791108862,2.151895811379692,0.002151895811379692,3
split_011_2017-09-28_2019-12-30,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.01146579161286354,0.01538543775677681,0.5,0.03243964144039854,0.012438732199370861,0.017733674496412277,2016,252,0.16894097322639068,0.0870032655758246,1.8375231854051917,2.8488867728572203,0.03979600716386078,-0.01610331538895915,3.0,0.003,3
split_011_2017-09-28_2019-12-30,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.02186533622443676,0.030823586508631706,0.4801587301587302,-0.15247656477712004,0.021565889939665794,0.02975078485906124,2016,252,0.19855090461247205,0.0889278458392766,2.0811904371985728,2.977331173094462,0.04631902242307406,-0.020999575011382943,3.2666666666666666,0.003266666666666667,3
split_011_2017-09-28_2019-12-30,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.017175575718283653,0.021653350442647934,0.5,0.05513135498294039,0.01885167695581913,0.027871767058968544,2016,252,0.22114682200617408,0.07796789095733384,2.6019113024750937,3.8264645919567504,0.0512160204757508,-0.015567441609079302,3.4000000000000004,0.0034000000000000002,3
split_011_2017-09-28_2019-12-30,without_rsi,rsi,RSI family,rsi_14,1,0.01451053936034441,0.019557874649763107,0.5595238095238095,-0.04255054620209171,0.01652177795767784,0.03394264355301857,2016,252,0.06883556018316073,0.06388987521594094,1.0735005095705703,1.6738932172003296,0.016781705594905105,-0.019758921652077266,2.818529967692335,0.002818529967692335,3
split_011_2017-09-28_2019-12-30,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.017884857952594757,0.02578776516020298,0.46825396825396826,-0.03660580536030752,0.020421046763658524,0.028799744322896004,2016,252,0.2812040431797569,0.07861558473917533,3.192337333738305,4.810816218763428,0.06390922627730089,-0.01617156371966111,2.866666666666667,0.002866666666666667,3
split_012_2017-12-28_2020-03-31,full,full,Full model,,0,0.0710119977593422,0.11822770535945892,0.4365079365079365,-0.16066680095650143,0.024044102057814598,0.03311106190085411,2016,252,-0.5772883000709473,0.5360491656534828,-1.3337193498605318,-1.672425638094761,-0.19367325127758328,-0.3260222049084939,2.9436005616839154,0.0029436005616839153,3
split_012_2017-12-28_2020-03-31,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.03739472106099129,0.06125164404511452,0.5634920634920635,0.10865819446658374,0.01531935390084982,0.02025715261697769,2016,252,-0.44654442544012696,0.36447466121583827,-1.4386459181036362,-1.7548335376688018,-0.13747698657851914,-0.2536424812050365,2.6999999999999997,0.0026999999999999997,3
split_012_2017-12-28_2020-03-31,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.03775368630886078,0.06458547711372375,0.49603174603174605,-0.06921828490086943,0.014851291663944721,0.0200080256909132,2016,252,-0.5543368474222722,0.4497639978607178,-1.5671097154090168,-1.8954348761842224,-0.18294426626171667,-0.2973297256385269,3.52977399336817,0.00352977399336817,3
split_012_2017-12-28_2020-03-31,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.0640987679362297,0.12207940220832825,0.44047619047619047,-0.017638379960480573,0.017619293183088303,0.02424713596701622,2016,252,-0.590471665314702,0.5242773912950767,-1.4336915885972383,-1.7388456053367731,-0.20003499512561262,-0.3194676628461348,3.5581103488887975,0.0035581103488887974,3
split_012_2017-12-28_2020-03-31,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.06834302842617035,0.12477394193410873,0.48412698412698413,-0.06551815420722235,0.018141934648156166,0.025029508396983147,2016,252,-0.10115926991328894,0.22777213377571384,-0.3547623983188458,-0.44562688738026884,-0.026310053311668913,-0.15945668681418923,2.486672474235074,0.002486672474235074,3
split_012_2017-12-28_2020-03-31,without_rsi,rsi,RSI family,rsi_14,1,0.058502446860075,0.10445938259363174,0.5317460317460317,0.051765352694814526,0.01812838390469551,0.030331633985042572,2016,252,0.021979837604388708,0.2311860659105557,0.20917170779267544,0.2669192126261742,0.005450239612766694,-0.15425212307658065,1.9846322910496617,0.001984632291049662,3
split_012_2017-12-28_2020-03-31,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.09302883595228195,0.1817474514245987,0.45634920634920634,0.056225649917462685,0.019700204953551292,0.02733992412686348,2016,252,-0.3349946806270879,0.28982914182191377,-1.2624744224774809,-1.5745121655581142,-0.09696147201502192,-0.21602581312657787,3.9333333333333336,0.003933333333333334,3
split_013_2018-04-02_2020-06-30,full,full,Full model,,0,0.1443486511707306,0.18469467759132385,0.5,-0.01818734766784208,0.017939917743206024,0.038495104759931564,2016,252,0.5464260172298672,0.19319449967117605,2.353085558089821,3.8938314551289066,0.11514742766101427,-0.04230949185697208,1.7,0.0017,3
split_013_2018-04-02_2020-06-30,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.06904559582471848,0.08972781151533127,0.4523809523809524,-0.08073143235993364,0.01291233953088522,0.021992238238453865,2016,252,0.5589086655876665,0.20003667993222587,2.3205840185302984,3.268490605915082,0.1173909968463891,-0.06024253306751848,2.8666666666666667,0.0028666666666666667,3
split_013_2018-04-02_2020-06-30,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.03166752681136131,0.04299573600292206,0.46825396825396826,-0.03992407046246252,0.013303527608513832,0.022151639685034752,2016,252,0.4925448834472015,0.17854693328287857,2.3333958203892506,3.2606250817203506,0.10530427562776912,-0.060242533067518256,2.466666666666667,0.002466666666666667,3
split_013_2018-04-02_2020-06-30,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.12988168001174927,0.16033446788787842,0.5793650793650794,0.08893607599659863,0.017676938325166702,0.04104408994317055,2016,252,0.5517081254106933,0.24711652236357248,1.902177965414007,2.661063249628907,0.11609845917833228,-0.08463110977700639,2.5331665424944068,0.002533166542494407,3
split_013_2018-04-02_2020-06-30,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.05645100399851799,0.08295898884534836,0.5158730158730159,0.07809058855403539,0.017364250496029854,0.03655979037284851,2016,252,1.0009125013528783,0.347898961640057,2.1683491979492207,3.216746422538436,0.1893427359386588,-0.09691341168727396,1.879655027896331,0.0018796550278963311,3
split_013_2018-04-02_2020-06-30,without_rsi,rsi,RSI family,rsi_14,1,0.09904072433710098,0.1541258543729782,0.5555555555555556,0.1420874195459963,0.02249312959611416,0.044138677418231964,2016,252,1.0126863648968745,0.33411627990736276,2.261069940289939,3.441122153248505,0.1910884851201482,-0.08422840137709597,1.6365904160324636,0.0016365904160324635,3
split_013_2018-04-02_2020-06-30,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.12821082770824432,0.17228226363658905,0.4722222222222222,-0.03471876108837964,0.03962453082203865,0.07561638206243515,2016,252,0.9550162374894571,0.3370785592436361,2.1578372731754514,3.2278660893099542,0.1824630869136148,-0.08333417363748097,2.266290666974118,0.002266290666974118,3
split_014_2018-06-29_2020-09-29,full,full,Full model,,0,0.017986146733164787,0.02454766258597374,0.5396825396825397,0.12347611092851754,0.023549102246761322,0.04592801257967949,2016,252,0.32724390923659685,0.09057712464125377,3.1718685925694916,5.222992068496088,0.07334091643553453,-0.03376548443914773,2.4,0.0024,3
split_014_2018-06-29_2020-09-29,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.015305612236261368,0.021507710218429565,0.5198412698412699,0.01582437094141303,0.019158784300088882,0.03698500245809555,2016,252,0.3166158953557823,0.16824385223990848,1.7187148573385973,2.541853194430338,0.0711857176337356,-0.07182944440441053,2.1350206864189207,0.002135020686418921,3
split_014_2018-06-29_2020-09-29,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.013547752052545547,0.018441909924149513,0.5119047619047619,-0.0015821110334767775,0.01687457785010338,0.0297229066491127,2016,252,0.32084366738857817,0.14004329139816407,2.057143151441229,3.0438665733657317,0.07204460250643208,-0.059472205155818525,2.6988381167818316,0.002698838116781832,3
split_014_2018-06-29_2020-09-29,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.04185125604271889,0.055416129529476166,0.503968253968254,-0.006277341451911061,0.059860192239284515,0.09160337597131729,2016,252,0.3139463969969176,0.09242477602874344,3.0012176366332537,4.801431397983105,0.07064233491971272,-0.03779820178738391,2.7065206511325828,0.0027065206511325828,3
split_014_2018-06-29_2020-09-29,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.016140161082148552,0.022075604647397995,0.49603174603174605,0.031170032649607986,0.024337271228432655,0.05566840246319771,2016,252,0.4095896073984322,0.12729934215984165,2.761527371358446,3.8896892823298663,0.08961524845647229,-0.06334241681192088,3.0,0.003,3
split_014_2018-06-29_2020-09-29,without_rsi,rsi,RSI family,rsi_14,1,0.017603974789381027,0.02795995958149433,0.5476190476190477,0.15384536730123916,0.026699868962168694,0.06735098361968994,2016,252,0.1847570491260595,0.15287309283215902,1.1848594978958131,1.6619746859108815,0.04329547880809592,-0.07494729262400546,3.5576182573933983,0.0035576182573933985,3
split_014_2018-06-29_2020-09-29,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.024204950779676437,0.03289284184575081,0.5079365079365079,0.08415861102468608,0.0319858193397522,0.06889205425977707,2016,252,0.30781651095485985,0.10510687470368853,2.6062272170015186,4.311910489656784,0.06939144133730202,-0.029261602829168565,2.2333333333333334,0.0022333333333333333,3
split_015_2018-09-28_2020-12-29,full,full,Full model,,0,0.0241008922457695,0.032569266855716705,0.4246031746031746,-0.08638618949382607,0.019310731440782547,0.02857402339577675,2016,252,0.5965217509450256,0.1225763069741547,3.880498139283638,6.342707591811763,0.12407091296264428,-0.05334294629861236,3.666666666666667,0.003666666666666667,3
split_015_2018-09-28_2020-12-29,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.016247477382421494,0.023133233189582825,0.5436507936507936,0.11672360354082213,0.014833210967481136,0.023051578551530838,2016,252,0.23206090002272806,0.1342608787873976,1.6213567143588494,2.2499279969440615,0.05355701661461665,-0.08383056143569656,3.4,0.0034,3
split_015_2018-09-28_2020-12-29,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.02161109261214733,0.02920934557914734,0.4801587301587302,-0.03891701884550274,0.01705833151936531,0.02687273733317852,2016,252,0.3981639647311943,0.13829192021784778,2.493448180939351,3.654749595932677,0.08740049455804866,-0.07868490779503234,3.277269202317347,0.003277269202317347,3
split_015_2018-09-28_2020-12-29,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.016857832670211792,0.021451037377119064,0.49206349206349204,-0.012593659862535899,0.01754976063966751,0.027273068204522133,2016,252,0.37122351793194075,0.14298671973522795,2.2798114874087063,3.4252254373013136,0.08212408502303603,-0.0764211419199532,3.4942126160225886,0.003494212616022589,3
split_015_2018-09-28_2020-12-29,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.017001722007989883,0.021934298798441887,0.5357142857142857,-0.03406826077211716,0.017719224095344543,0.025840934365987778,2016,252,0.8935593509260973,0.1636004506969928,3.9880379295989914,6.5393384882839785,0.1730586613622107,-0.07162091786727942,2.2224392285307433,0.0022224392285307435,3
split_015_2018-09-28_2020-12-29,without_rsi,rsi,RSI family,rsi_14,1,0.017809368669986725,0.025314731523394585,0.5595238095238095,-0.05879488985769734,0.016348067671060562,0.025715921074151993,2016,252,1.0069337903698061,0.16167121345491794,4.394337139546711,7.380038825959135,0.19023649179481938,-0.07040857033861947,3.219192112832438,0.0032191921128324383,3
split_015_2018-09-28_2020-12-29,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.021482964977622032,0.028674544766545296,0.5079365079365079,-0.033056607356072125,0.019912997260689735,0.029887933284044266,2016,252,0.988651945110641,0.1669770525465481,4.204821351045188,7.088903993023619,0.18751661530856056,-0.06872747137006208,2.5937809154040115,0.0025937809154040117,3
split_016_2018-12-31_2021-03-31,full,full,Full model,,0,0.023264355957508087,0.03114761970937252,0.5079365079365079,0.058565270106590336,0.025365343317389488,0.04059996455907822,2016,252,0.09843516537792274,0.15017788270745194,0.6992844203253715,0.9862597546870482,0.023749274497137263,-0.06766799579969951,3.3210146970238172,0.0033210146970238173,3
split_016_2018-12-31_2021-03-31,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.013692120090126991,0.018022459000349045,0.5476190476190477,0.19584319245161916,0.014352957718074322,0.021153677254915237,2016,252,0.1592403944647771,0.1375349183673839,1.1425887751365036,1.58076478548764,0.037632047337318175,-0.03936434653607368,2.6162650809729593,0.0026162650809729592,3
split_016_2018-12-31_2021-03-31,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.014217674732208252,0.0193718783557415,0.503968253968254,0.04168704409295739,0.015333805233240128,0.023125017061829567,2016,252,0.3591583020275382,0.18910011325594028,1.716912525587981,2.517141034126945,0.0797358232860943,-0.06546847526264221,3.3999999999999995,0.0033999999999999994,3
split_016_2018-12-31_2021-03-31,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.015219349414110184,0.02042236365377903,0.48412698412698413,0.04985829651004447,0.016663316637277603,0.02477226033806801,2016,252,-0.04097267598353527,0.1494648227540752,-0.20610688408196717,-0.27123889705296816,-0.01040442367347083,-0.06893933959225029,3.1386271003907846,0.003138627100390785,3
split_016_2018-12-31_2021-03-31,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.016906343400478363,0.022707443684339523,0.5277777777777778,0.06529268817324982,0.017232762649655342,0.025514943525195122,2016,252,-0.07098964308446276,0.09978940479431854,-0.6886203789435048,-0.9250689962545289,-0.01824044008391268,-0.0444772044712789,3.142523769423269,0.003142523769423269,3
split_016_2018-12-31_2021-03-31,without_rsi,rsi,RSI family,rsi_14,1,0.02272479049861431,0.03233727440237999,0.5119047619047619,0.05257163144152742,0.016246197745203972,0.025819173082709312,2016,252,0.22455775088264107,0.15292396486011106,1.4005170700824832,2.0664032816393445,0.051949321610861965,-0.04295427505686433,2.988018413542135,0.0029880184135421353,3
split_016_2018-12-31_2021-03-31,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.02344391867518425,0.02925984375178814,0.4444444444444444,-0.09997852586146887,0.020430970937013626,0.030339272692799568,2016,252,-0.12395128900117425,0.10375546934486125,-1.2238466922564788,-1.5067296825870047,-0.032542125754028595,-0.06511290869064967,1.935943195445263,0.0019359431954452631,3
split_017_2019-04-02_2021-06-30,full,full,Full model,,0,0.01712496392428875,0.022600194439291954,0.5476190476190477,-0.03972653429749482,0.022235481068491936,0.032507725059986115,2016,252,0.2852436309588924,0.08299925669665954,3.0657745079463448,5.427243356777189,0.06474685291464688,-0.029268268344386228,2.349975812169442,0.002349975812169442,3
split_017_2019-04-02_2021-06-30,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.011738493107259274,0.015345416963100433,0.4801587301587302,-0.0630096992088214,0.015284430235624313,0.027455616742372513,2016,252,0.26046825898759596,0.13167993857485336,1.8236574066082407,2.6595378827626512,0.05957811216914921,-0.05179039392267504,3.3262959093429254,0.0033262959093429256,3
split_017_2019-04-02_2021-06-30,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.012825333513319492,0.016492120921611786,0.4603174603174603,-0.0965475007522381,0.016404131427407265,0.028646964579820633,2016,252,0.23955369433601792,0.10604317424519306,2.0781793907150847,3.2121306257470557,0.05515518165428457,-0.034626897369423704,3.308976302362373,0.003308976302362373,3
split_017_2019-04-02_2021-06-30,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.011972839944064617,0.01552539225667715,0.5238095238095238,-0.03695168071106874,0.017745990306138992,0.0292830690741539,2016,252,0.26541841172638847,0.08757938124365966,2.7321918121551088,4.5097239195204155,0.06061688617632899,-0.029268268344386117,2.8666666666666667,0.0028666666666666667,3
split_017_2019-04-02_2021-06-30,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.014114298857748508,0.018012838438153267,0.5,0.02953889686761279,0.018743598833680153,0.026913674548268318,2016,252,0.3645918676594764,0.12201745597614036,2.6092937250652586,3.972861797455841,0.08081333586299366,-0.043530080474706634,3.768516993855447,0.0037685169938554467,3
split_017_2019-04-02_2021-06-30,without_rsi,rsi,RSI family,rsi_14,1,0.01204694900661707,0.01636267639696598,0.4880952380952381,0.008285930446349512,0.018929721787571907,0.03343304246664047,2016,252,0.18726515580164738,0.0953245809290709,1.8482197979382835,2.9104165200431016,0.043847199856843266,-0.029781371832954817,2.149910426335562,0.002149910426335562,3
split_017_2019-04-02_2021-06-30,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.015456145629286766,0.019623255357146263,0.5119047619047619,0.07351365839582925,0.02278783917427063,0.033235952258110046,2016,252,0.3009180795453339,0.12037206840730949,2.2459374594045642,3.3887484784320776,0.06797844479965254,-0.0496677833171385,3.666666666666667,0.003666666666666667,3
split_018_2019-07-02_2021-09-29,full,full,Full model,,0,0.03139815106987953,0.03967323526740074,0.4642857142857143,0.007928751843605478,0.040203798562288284,0.05990136042237282,2016,252,0.03557350261747971,0.11505152872140434,0.360523007204242,0.5113522809733676,0.008777140697308283,-0.04572563129134766,2.3400927119518102,0.0023400927119518102,3
split_018_2019-07-02_2021-09-29,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.01162472553551197,0.01539605576545,0.5277777777777778,-0.06834127898301769,0.014553973451256752,0.021069927141070366,2016,252,-0.0869941074339452,0.1333241926997615,-0.6170094829373465,-0.8982276223901874,-0.022496333353324793,-0.05043104462814196,2.3926969327461634,0.0023926969327461634,3
split_018_2019-07-02_2021-09-29,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.012172278948128223,0.01587284542620182,0.49206349206349204,-0.11353161682853992,0.015674112364649773,0.02260291576385498,2016,252,-0.08050465276195806,0.1262904446816728,-0.6023690911087675,-0.8473829957857869,-0.020763971179757035,-0.056563481024866635,2.8666666666666663,0.0028666666666666662,3
split_018_2019-07-02_2021-09-29,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.013213912956416607,0.016889911144971848,0.4880952380952381,-0.14188982354235485,0.017831705510616302,0.026284990832209587,2016,252,-0.013127098102631019,0.10645108248559172,-0.07168004514345633,-0.09886516375031922,-0.00329805442625819,-0.039509319975361,2.3515869351297205,0.0023515869351297207,3
split_018_2019-07-02_2021-09-29,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.014030777849256992,0.017812244594097137,0.46825396825396826,-0.06704652372155222,0.01908271014690399,0.028007429093122482,2016,252,-0.03272061785410374,0.09963481595953548,-0.2847078250169127,-0.37775213376460154,-0.008282486847378867,-0.04258843327861628,2.0,0.002,3
split_018_2019-07-02_2021-09-29,without_rsi,rsi,RSI family,rsi_14,1,0.01416544709354639,0.019242089241743088,0.4642857142857143,-0.025595660623128524,0.0187554731965065,0.03067808225750923,2016,252,-0.01899204310064062,0.12481691051735334,-0.09217382987002258,-0.1306613272134338,-0.004782205777443038,-0.041148035308048,3.9333333333333336,0.003933333333333334,3
split_018_2019-07-02_2021-09-29,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.015837278217077255,0.022352231666445732,0.5793650793650794,0.12100537697038476,0.02212868072092533,0.03337301313877106,2016,252,-0.06715450726418715,0.09521061922206824,-0.68302034011281,-0.8819258644319952,-0.017228781158903583,-0.041148035308048,3.166666666666667,0.003166666666666667,3
split_019_2019-10-01_2021-12-29,full,full,Full model,,0,0.03915034234523773,0.05024130269885063,0.4722222222222222,0.015254459237789307,0.03786403313279152,0.05317562073469162,2016,252,0.26545475249255546,0.11509966138743732,2.102997219342747,3.3484914044824405,0.06062450089388238,-0.047360610327481845,2.485919371983254,0.002485919371983254,3
split_019_2019-10-01_2021-12-29,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.01193662453442812,0.015194392763078213,0.5,0.08415003517786208,0.013736090622842312,0.019890889525413513,2016,252,0.30996112979298784,0.09934345375654341,2.7680728530958922,4.790948140601102,0.06982958155550256,-0.022268841858085753,4.217904184664185,0.004217904184664186,3
split_019_2019-10-01_2021-12-29,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.013454914093017578,0.017504824325442314,0.503968253968254,0.05428852806108864,0.015103092417120934,0.021901477128267288,2016,252,0.21731412232933178,0.09906673703532914,2.034493844289262,3.2004506001621484,0.050390209449795664,-0.03186201273751721,2.835988806240063,0.002835988806240063,3
split_019_2019-10-01_2021-12-29,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.014021260663866997,0.017754875123500824,0.5357142857142857,0.17123744514103792,0.01736638695001602,0.0258003119379282,2016,252,0.20257546696473927,0.10857128501850068,1.7530548503782004,2.6704627668688623,0.04719626594408832,-0.041811223626378125,3.0,0.003,3
split_019_2019-10-01_2021-12-29,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.016689548268914223,0.021469367668032646,0.49206349206349204,0.05572377887184301,0.018968146294355392,0.028259918093681335,2016,252,0.09394244982198763,0.10134206596498685,0.9361397170462767,1.3138493408967138,0.022700854470097287,-0.03580578877058471,3.9333333333333336,0.003933333333333334,3
split_019_2019-10-01_2021-12-29,without_rsi,rsi,RSI family,rsi_14,1,0.01512089278548956,0.020639289170503616,0.5357142857142857,0.10204239046892594,0.018048007041215897,0.029800623655319214,2016,252,0.17783989393367317,0.13061611130419667,1.3180430114542139,1.8963167359856674,0.04176932392337074,-0.06999008784708316,2.9736333803818153,0.0029736333803818153,3
split_019_2019-10-01_2021-12-29,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.02385174296796322,0.03309808298945427,0.5158730158730159,-0.08779733561013568,0.02264827862381935,0.035613492131233215,2016,252,0.04403354864628195,0.13430354886869245,0.386945410800334,0.565135033373415,0.010831142604882382,-0.07112097803386697,3.1333333333333333,0.0031333333333333335,3
split_020_2019-12-31_2022-03-30,full,full,Full model,,0,0.023149902001023293,0.03228352591395378,0.5119047619047619,-0.02721479615815477,0.01848616451025009,0.02806139551103115,2016,252,-0.02903493343079966,0.17080221718825747,-0.08863100991277446,-0.13006489310581376,-0.0073391330879212235,-0.10491748056920225,2.3044932430822147,0.002304493243082215,3
split_020_2019-12-31_2022-03-30,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.016611477360129356,0.02179199643433094,0.47619047619047616,-0.01824649229738452,0.014106474816799164,0.020121462643146515,2016,252,-0.25876281785745936,0.1695596787503081,-1.6814919957612837,-2.2394818341848723,-0.07212537274150432,-0.11172563796055834,4.466666666666667,0.0044666666666666665,3
split_020_2019-12-31_2022-03-30,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.01761915534734726,0.02219642698764801,0.4642857142857143,-0.018392193793267002,0.015386132523417473,0.02185066230595112,2016,252,-0.2798695691521548,0.16762829203552526,-1.8749668530479007,-2.533384673506251,-0.07880241475697203,-0.1167941555533869,3.630044820819039,0.003630044820819039,3
split_020_2019-12-31_2022-03-30,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.01749251037836075,0.022612348198890686,0.5238095238095238,0.06839799143227762,0.017528541386127472,0.02591802179813385,2016,252,-0.34397490438734035,0.1628294719882451,-2.506585023961641,-3.1823243233872054,-0.1000256884754398,-0.13583681384319324,3.0,0.003,3
split_020_2019-12-31_2022-03-30,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.023049551993608475,0.031231997534632683,0.5079365079365079,-0.10170633890496014,0.018916385248303413,0.02829909883439541,2016,252,-0.1733983433437396,0.14338673489525586,-1.2571362434583977,-1.7589163822231215,-0.046492600086282976,-0.10562108103650314,2.6333333333333333,0.0026333333333333334,3
split_020_2019-12-31_2022-03-30,without_rsi,rsi,RSI family,rsi_14,1,0.02504662424325943,0.03267877548933029,0.45634920634920634,0.00409358285457953,0.019528275355696678,0.030828597024083138,2016,252,-0.10624019261231143,0.21139211950287332,-0.4273975744489146,-0.6281252844439473,-0.027688986468762167,-0.11204849448771625,2.503034190929757,0.0025030341909297567,3
split_020_2019-12-31_2022-03-30,without_volume,volume,Volume family,"volume, volume_chg, volume_roll_mean_20",3,0.030788583680987358,0.03994715213775635,0.49206349206349204,0.01705975373208197,0.023183489218354225,0.035467974841594696,2016,252,-0.04803470204847149,0.19013979069834389,-0.16548602282064828,-0.24638731519115464,-0.012231256728630124,-0.09490754031794968,3.6063232789177775,0.0036063232789177776,3
split_021_2020-04-01_2022-06-30,full,full,Full model,,0,0.05549408122897148,0.06979124248027802,0.4365079365079365,-0.09296965203318189,0.031203359365463257,0.042863983660936356,2016,252,-0.5317901099454898,0.249828732798012,-2.9092119372005976,-3.4910774157653957,-0.17280072373114885,-0.19601765911394142,2.738591382462202,0.002738591382462202,3
split_021_2020-04-01_2022-06-30,without_return_level,return_level,Return-level family,"ret_mean_5, ret_mean_10, ret_mean_20, ret_mean_60",4,0.02272200956940651,0.02968708612024784,0.45634920634920634,0.16602294316040758,0.013736429624259472,0.018363330513238907,2016,252,-0.3987975353180294,0.19717930728999486,-2.4803430410658738,-3.000240505975902,-0.11944763451888663,-0.15007762231413657,2.466666666666667,0.002466666666666667,3
split_021_2020-04-01_2022-06-30,without_volatility,volatility,Volatility family,"ret_std_5, ret_std_10, ret_std_20, ret_std_60",4,0.01998371258378029,0.02559608407318592,0.49206349206349204,0.04509387147617117,0.015008277259767056,0.020343007519841194,2016,252,-0.45665935865366036,0.21459181153587326,-2.732989356049242,-3.240808610013466,-0.14144514632837402,-0.16497483839132177,3.4000000000000004,0.0034000000000000002,3
split_021_2020-04-01_2022-06-30,without_momentum,momentum,Momentum family,"mom_5, mom_10, mom_20, mom_60",4,0.024457894265651703,0.033552125096321106,0.5357142857142857,0.02944664890047889,0.016057221218943596,0.0223664753139019,2016,252,-0.49598026825285535,0.2183057064230653,-3.026138615799618,-3.590517563088605,-0.15741856725240932,-0.17937570410550696,2.4,0.0024,3
split_021_2020-04-01_2022-06-30,without_macd,macd,MACD family,"macd_12_26, macd_signal_9, macd_hist",3,0.03024103492498398,0.040185876190662384,0.5158730158730159,-0.04471483414089042,0.01822603866457939,0.025467844679951668,2016,252,-0.5455174745529301,0.24240713922412915,-3.1280746741443144,-3.7054613053981957,-0.17893167678966593,-0.19828087193657162,2.7,0.0027,3
