split,case_rank,date,ticker,y_true,y_pred,base_value,summary_text
split_029_2022-03-31_2024-07-03,4,2024-06-25,SPY,0.0012472821399569511,0.12278598546981812,0.0014483024133369327,"For SPY on 2024-06-25, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were MACD (12, 26), MACD signal (9), 5-day return volatility. The main downward influences were 60-day return volatility, 20-day average return, 1-day log return."
split_030_2022-07-01_2024-10-02,1,2024-07-25,SPY,0.011137545108795166,0.12978847324848175,-0.005293357186019421,"For SPY on 2024-07-25, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 20-day return volatility, MACD histogram, 5-day momentum. The main downward influences were 20-day average return, 20-day average volume, 1-day log return."
split_030_2022-07-01_2024-10-02,2,2024-08-13,IWM,-0.006222110707312822,-0.1479269564151764,-0.005293357186019421,"For IWM on 2024-08-13, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were 10-day average return, 10-day return volatility, 60-day return volatility. The main downward influences were 10-day momentum, MACD histogram, 20-day return volatility."
split_030_2022-07-01_2024-10-02,3,2024-08-12,IWM,0.016336895525455475,-0.14123806357383728,-0.005293357186019421,"For IWM on 2024-08-12, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were MACD (12, 26), 1-day log return, Asset indicator: IWM. The main downward influences were 20-day return volatility, MACD histogram, 14-day RSI."
split_030_2022-07-01_2024-10-02,4,2024-08-02,TLT,0.005277053453028202,-0.1207321435213089,-0.005293357186019421,"For TLT on 2024-08-02, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were 10-day average return, 14-day RSI, 60-day momentum. The main downward influences were 1-day simple return, 5-day average return, 1-day log return."
split_031_2022-09-30_2025-01-02,1,2024-12-02,IWM,-0.007140257861465216,0.15596365928649902,-0.003950746729969978,"For IWM on 2024-12-02, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 60-day momentum, 10-day momentum, Volume change. The main downward influences were 60-day average return, 5-day momentum, 60-day return volatility."
split_031_2022-09-30_2025-01-02,2,2024-11-14,IWM,-0.015029964968562126,-0.21593907475471497,-0.003950746729969978,"For IWM on 2024-11-14, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were Asset indicator: IWM, 5-day average return, MACD (12, 26). The main downward influences were 10-day average return, 14-day RSI, 5-day momentum."
split_031_2022-09-30_2025-01-02,3,2024-11-13,IWM,-0.013574796728789806,-0.1693515032529831,-0.003950746729969978,"For IWM on 2024-11-13, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were MACD histogram, 10-day return volatility, Asset indicator: IWM. The main downward influences were 10-day average return, 14-day RSI, 1-day log return."
split_031_2022-09-30_2025-01-02,4,2024-12-23,SPY,0.011053589172661304,-0.1623103767633438,-0.003950746729969978,"For SPY on 2024-12-23, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were Asset indicator: SPY, 10-day momentum, 5-day return volatility. The main downward influences were MACD histogram, Volume change, Trading volume."
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,0.00010016941814683378,0.07760486006736755,0.002928833942860365,"For IWM on 2025-03-31, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 20-day momentum, 5-day return volatility, 5-day average return. The main downward influences were MACD (12, 26), MACD signal (9), 20-day average return."
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,0.010828341357409954,-0.10107192397117615,0.002928833942860365,"For TLT on 2025-04-03, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were 10-day momentum, 5-day return volatility, 10-day average return. The main downward influences were 14-day RSI, Asset indicator: TLT, 20-day return volatility."
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,-0.02699664607644081,-0.09968631714582443,0.002928833942860365,"For SPY on 2025-03-07, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were 5-day momentum, MACD (12, 26), 20-day average return. The main downward influences were MACD histogram, 60-day average return, 14-day RSI."
split_032_2022-12-30_2025-04-04,4,2025-03-19,SPY,-0.0028959547635167837,-0.09729289263486862,0.002928833942860365,"For SPY on 2025-03-19, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were MACD (12, 26), 20-day return volatility, 20-day average volume. The main downward influences were Asset indicator: SPY, 60-day average return, 10-day momentum."
split_033_2023-04-03_2025-07-08,1,2025-04-10,EFA,0.024743380025029182,0.3768261969089508,-0.002691064029932022,"For EFA on 2025-04-10, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 5-day return volatility, 20-day return volatility, 10-day average return. The main downward influences were 10-day return volatility, 60-day return volatility, 20-day momentum."
split_033_2023-04-03_2025-07-08,2,2025-05-14,SPY,0.004872351884841919,-0.492171049118042,-0.002691064029932022,"For SPY on 2025-05-14, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were MACD signal (9), 10-day momentum, 5-day momentum. The main downward influences were MACD (12, 26), MACD histogram, 60-day return volatility."
split_033_2023-04-03_2025-07-08,3,2025-05-16,SPY,0.001093345577828586,-0.4911389648914337,-0.002691064029932022,"For SPY on 2025-05-16, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were MACD signal (9), 5-day momentum, 10-day momentum. The main downward influences were MACD histogram, MACD (12, 26), 14-day RSI."
split_033_2023-04-03_2025-07-08,4,2025-05-12,SPY,0.006582301575690508,-0.44545978307724,-0.002691064029932022,"For SPY on 2025-05-12, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were 1-day log return, 20-day average return, 14-day RSI. The main downward influences were MACD histogram, 1-day simple return, Trading volume."
split_034_2023-07-05_2025-10-06,1,2025-08-20,TLT,-0.004963933024555445,0.08676382154226303,0.000579116283915937,"For TLT on 2025-08-20, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 60-day return volatility, 20-day momentum, 10-day momentum. The main downward influences were 5-day return volatility, 10-day average return, 10-day return volatility."
split_034_2023-07-05_2025-10-06,2,2025-07-10,EFA,-0.00962193962186575,-0.06736017018556595,0.000579116283915937,"For EFA on 2025-07-10, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were Trading volume, MACD histogram, 20-day momentum. The main downward influences were 20-day average volume, 60-day momentum, 20-day average return."
split_034_2023-07-05_2025-10-06,3,2025-08-18,TLT,0.005787016823887825,0.08198804408311844,0.000579116283915937,"For TLT on 2025-08-18, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 10-day momentum, 60-day return volatility, 5-day average return. The main downward influences were 10-day return volatility, 1-day simple return, 10-day average return."
split_034_2023-07-05_2025-10-06,4,2025-07-10,TLT,-0.013890698552131653,0.07434704154729843,0.000579116283915937,"For TLT on 2025-07-10, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 20-day momentum, 14-day RSI, 60-day return volatility. The main downward influences were 20-day return volatility, Asset indicator: IWM, 10-day return volatility."
